customer_id,customer_name,segment,country,city,state,postal_code,region
TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central
TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West
SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East
LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West
MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central
BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East
CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East
ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West
AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West
DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East
JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central
SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East
SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West
CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central
LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central
YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central
CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South
AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West
AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West
SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West
DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South
NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central
CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central
DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West
EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central
BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West
KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East
NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central
AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central
RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West
NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East
JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West
DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central
CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East
GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West
NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West
EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West
MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West
BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East
HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West
ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West
AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East
TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West
DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West
TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West
TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central
AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central
JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East
PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West
PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South
JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East
NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West
MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West
SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West
PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South
FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East
LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West
RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West
DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South
EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East
TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South
AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East
BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central
DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central
KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West
PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central
MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West
PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West
TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South
BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West
TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West
ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central
DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West
KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West
JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011,East
TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West
YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central
Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central
SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East
KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180,South
CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West
EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South
PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South
MT-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207,Central
BF-11020,Barry Franz�sisch,Corporate,United States,Jacksonville,Florida,32216,South
CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,Central
DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West
SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East
HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302,East
MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East
TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East
JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West
PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080,South
MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West
JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,Central
JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West
EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009,East
KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South
MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West
SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805,West
EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,West
MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101,West
AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East
SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216,South
TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,Central
JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central
CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South
SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701,Central
MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301,East
JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West
SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central
JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South
KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South
IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West
JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South
SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central
EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East
RF-19840,Roy Franz�sisch,Consumer,United States,Pasadena,California,91104,West
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West
PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East
PS-18970,Paul Stevenson,Home Office,United States,New York City,New York,10024,East
JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037,West
VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East
GA-14725,Guy Armstrong,Consumer,United States,Lancaster,California,93534,West
EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405,West
DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West
ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East
JH-15430,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,44105,East
BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East
SB-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,3301,East
SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215,East
DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East
TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041,Central
BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011,East
FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South
JL-15835,John Lee,Consumer,United States,New York City,New York,10024,East
AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109,West
BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South
MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,45231,East
HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West
AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011,East
JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035,East
DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109,South
CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,92105,West
SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central
VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West
PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West
DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South
RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East
NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South
CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,10009,East
SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central
SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West
ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central
GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West
JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107,East
AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East
AH-10690,Anna H�berlin,Corporate,United States,Roswell,Georgia,30076,South
SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,West
HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East
AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South
JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West
AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West
MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East
TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West
AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West
CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West
JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East
SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West
TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West
SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central
MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105,West
PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West
ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central
SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central
BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central
RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South
KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West
CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South
RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central
KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East
AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West
AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central
EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central
PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West
CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East
SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East
RP-19390,Resi P�lking,Consumer,United States,Fairfield,Connecticut,6824,East
SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East
NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East
KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central
HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East
